length,contour_length,vertical_heights,angles
56,63.21320343559641,8,136.16913932790743
56,62.14213562373094,4,135.0
57,64.6274169979695,7,144.75336500268037
57,65.04163056034258,6,147.627614732588
57,64.45584412271569,8,154.18681877888253
57,64.87005768508878,7,153.434948822922
57,64.0416305603426,7,153.96627003283743
57,64.0416305603426,5,153.0761072965733
57,64.45584412271569,6,154.8452986026199
57,64.6274169979695,7,161.565051177078
57,64.0416305603426,9,152.28836721628386
57,63.213203435596405,7,151.69924423399362
57,63.384776310850214,8,148.69587650440906
57,65.62741699796952,8,146.22685503657263
57,63.97056274847713,8,136.1457628381751
57,64.21320343559641,8,139.98321416219775
57,64.55634918610403,6,129.8055710922652
58,65.6274169979695,7,145.09105723888894
58,66.04163056034258,6,147.96958222628865
58,65.45584412271569,8,154.72227776444706
58,65.87005768508878,7,154.1493230186809
58,65.45584412271569,8,152.841670535395
58,65.45584412271569,6,151.8374726256764
58,65.87005768508878,7,153.606663931723
58,65.62741699796949,7,162.3498757800699
58,65.0416305603426,9,154.2440486138067
58,64.2132034355964,7,153.434948822922
58,64.38477631085021,8,151.42218749831528
58,66.62741699796952,8,148.74768294428281
58,64.97056274847714,8,139.95983767246548
58,65.21320343559641,8,143.29415567680923
58,65.55634918610403,6,135.0
59,66.6274169979695,7,145.41475876380915
59,67.04163056034258,6,148.29664332079156
59,66.45584412271569,8,155.22930682536185
59,67.28427124746187,8,153.02472352123849
59,66.45584412271569,8,153.51715218045453
59,66.45584412271569,6,152.55184682143528
59,66.87005768508878,7,154.32103812748187
59,66.62741699796949,7,163.07248693585296
59,66.0416305603426,9,155.9797532027351
59,65.2132034355964,7,154.9831065219
59,65.38477631085021,8,153.77548436442362
59,67.62741699796952,8,150.96243807160204
59,65.97056274847714,8,143.27077918707693
59,66.21320343559641,8,146.17711912934877
59,66.97056274847712,7,135.0
60,67.6274169979695,7,145.72530195331504
60,68.04163056034258,6,148.60973189581222
60,67.45584412271569,8,155.71003816408688
60,68.28427124746187,8,153.700205166298
60,67.45584412271569,8,154.15310343425224
60,67.87005768508878,7,151.42724732399287
60,68.28427124746187,8,153.19643863003947
60,67.6274169979695,7,163.73979529168804
60,67.0416305603426,9,157.52791090171308
60,66.21320343559641,7,156.3706222693432
60,66.38477631085021,8,155.8208928533108
60,68.62741699796952,8,152.91811946912492
60,66.97056274847714,8,146.15374263961644
60,67.21320343559641,8,148.69794703705892
60,67.97056274847712,7,138.81407483429035
61,68.6274169979695,7,146.02345596374312
61,69.04163056034258,6,148.9097070581161
61,68.45584412271569,8,156.1664032953829
61,69.28427124746187,8,154.33615642009568
61,68.45584412271569,8,154.75275192437198
61,68.87005768508878,7,152.10272896905238
61,69.28427124746189,8,153.87192027509897
61,69.04163056034258,8,158.92181762061932
61,68.04163056034258,9,158.9154266491563
61,67.6274169979695,8,154.79887635452496
61,67.38477631085021,8,157.6108034615569
61,69.62741699796952,8,154.6538240580533
61,67.97056274847714,8,148.67457054732662
61,68.21320343559641,8,150.91270216437817
61,68.97056274847712,7,142.12501634890182
62,69.6274169979695,7,146.30993247402023
62,70.04163056034258,6,149.19736031205215
62,69.45584412271569,8,156.60015521173244
62,70.28427124746187,8,154.93580491021547
62,69.45584412271569,8,155.31899905401383
62,69.87005768508878,7,152.7386802228501
62,70.28427124746189,8,154.5078715288967
62,70.0416305603426,8,160.05144716544564
62,69.04163056034258,9,160.16466932785355
62,68.6274169979695,8,156.03751102542185
62,68.38477631085021,8,159.18735351674064
62,71.04163056034261,9,153.14638829927836
62,68.97056274847714,8,150.88932567464585
62,69.21320343559641,8,152.86838356190106
62,69.97056274847712,7,145.00797980144134
63,70.6274169979695,7,146.58539083015546
63,71.04163056034258,6,149.47342194041178
63,70.45584412271569,8,157.0128878070856
63,71.28427124746187,8,155.5020520398573
63,70.45584412271569,8,155.85445803957833
63,70.87005768508878,7,153.33832871296983
63,71.28427124746189,8,155.10752001901645
63,71.0416305603426,8,161.0770932414108
63,70.04163056034258,9,161.29429887267983
63,69.6274169979695,8,157.16634582208246
63,69.38477631085021,8,160.58453454403704
63,72.04163056034261,9,154.6538240580533
63,69.97056274847714,8,152.84500707216876
63,70.21320343559641,8,154.60408815082945
63,70.97056274847712,7,147.52880770915152
64,71.6274169979695,7,146.85044266115088
64,72.04163056034258,6,149.73856669247283
64,71.45584412271569,8,157.40605292391604
64,72.28427124746187,8,156.03751102542182
64,71.45584412271569,8,156.36148710049312
64,72.28427124746187,8,152.31893843151474
64,72.28427124746189,8,155.67376714865827
64,72.0416305603426,8,164.05460409907712
64,71.45584412271569,10,159.71115020189555
64,70.6274169979695,8,158.1985905136482
64,70.38477631085021,8,161.8298988108054
64,73.04163056034261,9,156.01775158965623
64,70.97056274847714,8,154.5807116610971
64,71.21320343559641,8,156.1522458498074
64,71.97056274847712,7,149.74356283647074
65,72.6274169979695,7,147.1056560267595
65,73.04163056034258,6,149.99341886318072
65,72.45584412271569,8,157.78097533854287
65,73.28427124746187,8,156.5445400863366
65,72.45584412271569,8,156.84221843921816
65,73.28427124746187,8,152.89187712919824
65,73.28427124746189,8,156.20922613422277
65,73.45584412271569,9,160.44749463300053
65,72.45584412271569,10,160.7433948934613
65,71.62741699796949,8,159.14554196042167
65,71.7989898732233,9,160.00580897842926
65,74.04163056034261,9,157.25638626055309
65,71.97056274847714,8,156.1288693600751
65,72.6274169979695,9,154.60408815082945
65,72.97056274847712,7,151.69924423399362
66,73.6274169979695,7,147.35155915003017
66,74.04163056034258,6,150.23855683633792
66,73.45584412271569,8,158.1388659562184
66,74.28427124746187,8,157.02527142506165
66,73.45584412271569,8,157.2985835705142
66,74.28427124746187,8,153.43494882292202
66,74.28427124746189,8,156.7162551951376
66,74.45584412271569,9,161.3188461506789
66,73.87005768508878,11,159.3462138661649
66,73.04163056034258,9,157.75097634278765
66,72.7989898732233,9,161.13543852325557
66,75.45584412271569,10,155.87269929318458
66,72.97056274847714,8,157.51638510751832
66,73.6274169979695,9,155.96801568243237
66,73.97056274847712,7,153.434948822922
67,74.62741699796949,7,147.58864378107
67,75.04163056034258,6,150.47451715515123
67,74.45584412271569,8,158.48083344991903
67,75.28427124746187,8,157.48163655635767
67,74.45584412271569,8,157.73233548686372
67,75.28427124746187,8,153.95033923504698
67,75.28427124746189,8,157.19698653386263
67,75.87005768508877,10,159.9313304032357
67,74.87005768508877,11,160.2957807226007
67,74.04163056034258,9,158.6293777306568
67,73.7989898732233,9,162.16108459922074
67,76.45584412271569,10,156.99112991717712
67,74.38477631085023,9,155.94463919270007
67,74.6274169979695,9,157.20665035332925
67,74.97056274847712,7,154.9831065219
68,75.62741699796949,7,147.8173682327952
68,76.04163056034258,6,150.70179817529234
68,75.45584412271569,8,158.8078945444219
68,76.28427124746187,8,157.9153884727072
68,75.45584412271569,8,158.14506808221688
68,76.28427124746187,8,154.44003482817618
68,76.28427124746189,8,157.65335166515868
68,76.87005768508878,10,160.74590745299543
68,75.87005768508877,11,161.17418211046993
68,75.45584412271567,10,157.38013505195957
68,75.2132034355964,10,160.58453454403704
68,77.45584412271569,10,158.0202847214831
68,75.38477631085023,9,157.18327386359695
68,76.0416305603426,10,155.82296338596072
68,76.38477631085021,8,153.434948822922
69,76.62741699796949,7,148.03816012451878
69,77.04163056034258,6,150.92086334857362
69,76.45584412271569,8,159.12098311944254
69,77.28427124746187,8,158.32812106806037
69,76.87005768508878,9,157.186677893448
69,77.28427124746187,8,154.90584391094123
69,77.28427124746189,8,158.0871035815082
69,77.87005768508878,10,161.50307631805399
69,77.28427124746186,12,159.92493943177269
69,76.45584412271567,10,158.19859051364818
69,76.2132034355964,10,161.53148599081047
69,78.45584412271569,10,158.96985157791892
69,76.38477631085023,9,158.31210866025756
69,77.0416305603426,10,156.94139400995326
69,77.38477631085021,8,154.79887635452496
70,77.62741699796949,7,148.2514188649346
70,78.04163056034258,6,151.13214417925167
70,77.45584412271569,8,159.42095828174646
70,78.28427124746187,8,158.7212861848908
70,77.87005768508878,9,157.59016262850676
70,78.28427124746187,8,155.34941527737533
70,78.28427124746189,8,158.49983617686132
70,79.28427124746187,11,160.26444164715707
70,78.28427124746186,12,160.74339489346127
70,77.87005768508878,11,157.06789956241022
70,77.2132034355964,10,162.40283750848886
70,79.87005768508878,11,157.72030955917919
70,77.79898987322332,10,156.91801752022096
70,78.45584412271569,11,155.7057942660358
70,78.7989898732233,9,153.434948822922
71,78.6274169979695,7,148.4575179023187
71,79.04163056034258,6,151.33604288971847
71,78.45584412271569,8,159.70861153568254
71,79.28427124746187,8,159.09620859951767
71,78.87005768508878,9,157.9755544362398
71,79.28427124746187,8,155.77225468204585
71,79.28427124746189,8,158.89300129369178
71,80.28427124746187,11,160.97881584291596
71,79.69848480983495,13,159.61270394222333
71,78.87005768508877,11,157.83365417791757
71,78.62741699796949,11,161.01532176104567
71,81.28427124746187,12,156.5953104489677
71,78.79898987322332,10,157.94717232452695
71,79.87005768508878,12,154.60408815082945
71,79.7989898732233,9,154.6538240580533
72,79.6274169979695,7,148.65680676650751
72,80.04163056034258,6,151.5329348277904
72,79.45584412271569,8,159.98467316404214
72,80.28427124746187,8,159.45409921719317
72,79.87005768508878,9,158.3440109615775
72,80.28427124746187,8,156.1757394171046
72,80.28427124746189,8,159.26792370831862
72,81.28427124746187,11,161.64812861452558
72,80.69848480983497,13,160.37845855773062
72,79.87005768508877,11,158.55226367289467
72,79.62741699796949,11,161.82989881080533
72,82.28427124746187,12,157.46938074226455
72,80.21320343559641,11,156.70180805775857
72,80.87005768508878,12,155.60917415608364
72,80.7989898732233,9,155.77225468204585
73,80.6274169979695,7,148.8496129243609
73,81.04163056034258,6,151.72317064386942
73,80.45584412271569,8,160.24981791610324
73,81.28427124746187,8,159.7960667108938
73,80.87005768508878,9,158.69659592323404
73,81.28427124746187,8,156.56113122483765
73,81.28427124746189,8,159.62581432599413
73,82.28427124746187,11,162.2763466350102
73,81.69848480983495,13,161.09706805270773
73,80.87005768508877,11,159.22774531795415
73,80.62741699796949,11,162.58706767586386
73,83.28427124746187,12,158.2867747975415
73,81.21320343559641,11,157.64719716222302
73,81.87005768508878,12,156.54557454174383
73,81.79898987322332,9,156.80140948635182
74,81.6274169979695,7,149.03624346792648
74,82.04163056034258,6,151.90707826283324
74,81.45584412271569,8,160.50467008681107
74,82.28427124746187,8,160.1231278053967
74,81.87005768508878,9,159.03428815944258
74,82.28427124746187,8,156.92958775017536
74,82.28427124746189,8,159.9677818196948
74,83.28427124746187,11,162.8670038496569
74,82.69848480983495,13,161.7725496977673
74,81.87005768508878,11,159.86369657175186
74,81.62741699796949,11,163.29245202990322
74,84.28427124746187,12,159.05252941304886
74,82.2132034355964,11,158.52589789013467
74,82.87005768508878,12,157.41964483504066
74,82.79898987322332,9,157.75097634278765
75,83.04163056034258,8,148.31557984540882
75,83.45584412271567,7,151.1494123461529
75,82.45584412271569,8,160.74980805996833
75,83.28427124746187,8,160.43621638041736
75,82.87005768508878,9,159.3579896843628
75,83.28427124746187,8,157.2821727118319
75,83.28427124746189,8,160.2948429141977
75,84.28427124746186,11,163.42325607673757
75,83.69848480983495,13,162.40850095156497
75,82.87005768508878,11,160.46334506187162
75,83.04163056034258,12,162.0628072007259
75,85.28427124746187,12,159.77113890802593
75,83.2132034355964,11,159.34435335182332
75,83.87005768508877,12,158.23703889031765
75,83.79898987322332,9,158.6293777306568
76,84.45584412271567,9,147.62182025652433
76,84.45584412271567,7,151.33604288971847
76,83.45584412271569,8,160.98576837878161
76,84.28427124746186,8,160.73619154272126
76,83.87005768508877,9,159.6685328738687
76,84.28427124746187,8,157.61986494804043
76,84.28427124746187,8,160.60793148921834
76,85.28427124746186,11,163.94792803631756
76,84.69848480983497,13,163.00814944168474
76,83.87005768508878,11,161.02959219151347
76,84.04163056034258,12,162.7321199723355
76,86.69848480983497,13,158.7394408380282
76,84.2132034355964,11,160.10825181275328
76,84.87005768508877,12,159.00279350582497
76,84.79898987322332,9,159.44395478041653
77,85.45584412271567,9,147.8173682327952
77,85.87005768508877,8,150.6153792672008
77,84.87005768508878,9,160.16260979545254
77,85.28427124746186,8,161.0238447966573
77,84.87005768508877,9,159.96668688429682
77,85.28427124746187,8,157.94356647296067
77,85.28427124746187,8,160.90790665152227
77,86.28427124746186,11,164.44355390484063
77,85.69848480983497,13,163.57439657132653
77,84.87005768508878,11,161.565051177078
77,85.04163056034258,12,163.36033799282018
77,87.69848480983497,13,159.4174657487795
77,85.2132034355964,11,160.82262600851217
77,85.87005768508877,12,159.7214030008021
77,86.21320343559641,10,158.19859051364818
78,86.87005768508877,10,155.6589100633075
78,88.28427124746186,10,156.00322271143426
78,86.28427124746186,10,159.37562935171545
78,86.28427124746186,8,161.29990642501693
78,85.87005768508877,9,160.2531633945739
78,86.28427124746187,8,158.25410966246656
78,86.28427124746187,8,161.19555990545828
78,87.28427124746186,11,164.9124123385441
78,86.69848480983497,13,164.10985555689106
78,85.87005768508878,11,162.0720802379928
78,86.04163056034258,12,163.9509952074668
78,88.69848480983497,13,160.05761541830302
78,86.2132034355964,11,161.49193878012184
78,86.87005768508877,12,160.3968846458616
78,87.21320343559641,10,158.96248897457818
79,87.87005768508877,10,155.89566813521458
79,89.69848480983495,11,155.28255908891663
79,87.69848480983497,11,158.62277150682894
79,87.28427124746186,8,161.565051177078
79,86.87005768508877,9,160.52862175070914
79,87.28427124746187,8,158.55226367289467
79,87.28427124746187,8,161.4716215338179
79,88.28427124746186,11,165.35655677165605
79,87.69848480983497,13,164.61688461780585
79,86.87005768508878,11,162.55281157671783
79,87.04163056034258,12,164.5072474345475
79,89.69848480983497,13,160.66283001554785
79,87.2132034355964,11,162.12015680060642
79,87.87005768508877,12,161.0328358996593
79,88.21320343559641,10,159.67686317033707
80,88.87005768508877,10,156.1247191460725
80,90.69848480983495,11,155.5425986627984
80,88.69848480983495,11,158.87613085139824
80,88.28427124746186,8,157.71913911485163
80,88.28427124746186,8,157.71913911485163
80,88.28427124746187,8,158.83874018317175
80,88.28427124746187,8,161.73676628587899
80,89.28427124746186,11,165.7778416758246
80,88.69848480983497,13,165.0976159565309
80,87.87005768508878,11,163.00917670801385
80,88.04163056034258,12,165.0319193941275
80,90.69848480983497,13,161.2357687132313
80,88.2132034355964,11,162.7108140152531
80,88.87005768508877,12,161.63248438977905
80,89.2132034355964,10,160.3461759419467
81,89.87005768508877,10,147.7268536485159
81,91.69848480983495,11,155.79411495550366
81,89.69848480983497,11,159.12098311944257
81,89.28427124746186,8,157.9057696584172
81,89.28427124746186,8,157.9057696584172
81,89.28427124746187,8,159.11419853930698
81,89.28427124746187,8,161.99161845658688
81,90.28427124746186,11,166.17794536426828
81,89.69848480983497,13,165.55398108782694
81,88.87005768508878,11,163.44292862436336
81,89.04163056034258,12,165.52754526265056
81,91.69848480983497,13,161.7788404069551
81,89.2132034355964,11,163.26706624233378
81,89.87005768508877,12,162.1987315194209
81,90.2132034355964,10,160.97439396243132
82,91.28427124746186,9,148.71254194300624
82,92.69848480983495,11,156.03751102542185
82,91.11269837220806,12,158.41366375089834
82,90.28427124746186,8,158.08651284282624
82,90.28427124746186,8,158.08651284282624
82,90.69848480983497,7,160.46756512369748
82,90.28427124746187,8,162.23675642974408
82,91.28427124746186,11,166.55838983610818
82,90.69848480983497,13,165.98773300417645
82,89.87005768508878,11,163.85566121971655
82,90.04163056034258,12,165.99640369635404
82,92.69848480983497,13,162.29423081908007
82,90.2132034355964,11,163.7917382019138
82,90.87005768508877,12,162.73419050498543
82,91.2132034355964,10,161.565051177078
83,92.69848480983495,8,149.67639313745002
83,94.11269837220804,10,150.02665307030793
83,92.11269837220806,12,158.6570598208165
83,91.28427124746186,8,158.26163948903908
83,91.69848480983497,9,157.37362601710964
83,91.69848480983497,7,160.70352544251077
83,91.69848480983497,7,163.550451945587
83,92.28427124746186,11,166.92055808148828
83,91.69848480983497,13,166.40046559952964
83,90.87005768508878,11,164.24882633654695
83,91.04163056034258,12,166.44054812946595
83,93.69848480983497,13,162.78392641220927
83,91.2132034355964,11,164.28736407043687
83,91.87005768508877,12,163.2412195659002
83,92.2132034355964,10,162.12130340415865
84,94.11269837220804,7,150.6185973905451
84,95.52691193458114,9,151.01234136479823
84,93.52691193458115,11,159.80849947408166
84,92.69848480983495,9,161.71492768746717
84,93.11269837220806,10,160.75355049336613
84,92.69848480983497,7,160.93080646265187
84,93.11269837220806,8,162.6999977686985
84,93.28427124746186,11,167.26570920465238
84,92.69848480983497,13,166.79363071636004
84,91.87005768508878,11,164.6237487511738
84,92.04163056034258,12,166.86183303363455
84,94.69848480983495,13,163.2497354949743
84,92.2132034355964,11,164.75622250414034
84,92.87005768508875,12,163.72195090462523
84,93.2132034355964,10,162.64597536373867
85,95.52691193458114,6,151.53938324751138
85,96.94112549695423,8,151.976192559242
85,94.94112549695424,10,160.9321039116333
85,95.11269837220804,11,159.9380047678037
85,94.11269837220806,10,160.99083653200609
85,94.11269837220806,8,160.11745149022153
85,94.52691193458115,9,161.88664279626812
85,94.28427124746186,11,167.59499166849912
85,93.69848480983497,13,167.16855313098688
85,92.87005768508878,11,164.98163936884936
85,93.04163056034258,12,167.26193672207825
85,95.69848480983495,13,163.69330686140842
85,93.2132034355964,11,165.20036693725223
85,93.87005768508875,12,164.17831603592128
85,94.2132034355964,10,163.14160123226173
86,96.52691193458114,6,151.65982136071005
86,97.94112549695423,8,152.12519104986433
86,96.35533905932733,9,162.0280372977579
86,96.52691193458114,12,159.21734114528607
86,95.52691193458115,11,160.25316339457387
86,95.52691193458115,9,159.33912728196398
86,95.94112549695424,10,161.10831858801058
86,95.28427124746186,11,167.9094549188278
86,94.69848480983497,13,167.52644374866244
86,93.87005768508878,11,165.32360686254998
86,94.04163056034258,12,167.6423811939181
86,96.69848480983497,13,164.1161462660789
86,94.2132034355964,11,165.62165184142086
86,94.87005768508877,12,164.6120679522708
86,95.2132034355964,10,163.61045966596524
87,97.52691193458114,6,151.77703406210904
87,99.35533905932733,7,153.0528411010083
87,97.35533905932733,9,162.20316394397074
87,97.52691193458114,12,159.47738071916785
87,96.52691193458115,11,160.489921466481
87,96.94112549695424,10,158.5938879151274
87,96.94112549695424,10,161.34560462665056
87,96.28427124746186,11,168.21005960823206
87,95.69848480983497,13,167.86841124236304
87,94.87005768508878,11,165.65066795705286
87,95.04163056034258,12,168.00454943929822
87,97.69848480983497,13,164.5196310011377
87,95.2132034355964,11,166.02175552986452
87,95.87005768508877,12,165.02480054762398
87,96.2132034355964,10,164.05460409907712
88,98.52691193458114,6,151.89114826476924
88,100.35533905932733,7,153.18365315571307
88,98.76955262170043,8,155.7335843587242
88,98.52691193458114,12,159.7288970118731
88,97.52691193458115,11,160.71897247733887
88,98.35533905932733,11,157.8799045219222
88,98.35533905932733,11,160.60793148921834
88,97.28427124746186,11,168.49768660729208
88,96.69848480983497,13,168.19547233686595
88,95.87005768508878,11,165.9637565320735
88,96.04163056034258,12,168.34970056246235
88,98.69848480983497,13,164.90502280887074
88,96.2132034355964,11,166.40220000170441
88,96.87005768508877,12,165.41796566445439
88,97.2132034355964,10,164.47588900324573
89,99.52691193458114,6,152.0022843579136
89,101.35533905932733,7,153.31097690060045
89,99.76955262170043,8,155.8575562810458
89,99.52691193458114,12,159.97229308179126
89,98.52691193458115,11,160.94067974921296
89,99.35533905932733,11,158.1314208146275
89,99.35533905932733,11,160.84468956112542
89,98.28427124746186,11,168.27488798483495
89,97.69848480983497,13,168.50856091188658
89,96.87005768508877,11,166.26373169437744
89,97.04163056034258,12,168.67898302630903
89,99.69848480983497,13,165.27347933420842
89,97.2132034355964,11,166.7643682470845
89,97.87005768508877,12,165.79288807908125
89,98.2132034355964,10,164.87599269168945
90,100.52691193458114,6,152.1105566177372
90,102.35533905932733,7,153.434948822922
90,100.76955262170043,8,155.97830590104013
90,100.94112549695423,11,161.12373273505648
90,99.94112549695424,10,162.0642841867646
90,100.35533905932733,11,158.37481688454568
90,100.35533905932733,11,161.07374057198334
90,99.28427124746186,11,168.486168815513
90,98.69848480983497,13,168.8085360741905
90,97.87005768508877,11,166.55138494831345
90,98.04163056034258,12,168.99344627663774
90,100.69848480983497,13,165.62606429586495
90,98.2132034355964,11,167.10951937024865
90,98.87005768508877,12,166.1507786967568
90,99.2132034355964,10,165.25643716352928
91,101.52691193458114,6,152.2160735877907
91,103.35533905932733,7,153.55569844291634
91,102.18376618407352,7,142.61974557049604
91,102.35533905932732,10,162.24733717260807
91,100.94112549695424,10,157.9057696584172
91,101.35533905932733,11,158.6104713530183
91,101.35533905932733,11,161.29544784385743
91,100.28427124746186,11,168.6900675259798
91,99.69848480983497,13,169.09618932812657
91,98.87005768508877,11,166.82744657667314
91,99.04163056034258,12,169.29405096604202
91,101.69848480983495,13,165.96375653207352
91,99.2132034355964,11,167.43880183409533
91,99.87005768508877,12,166.49274619045744
91,100.2132034355964,10,165.6186054089094
92,102.52691193458114,6,152.31893843151474
92,104.35533905932733,7,153.6733487488423
92,103.18376618407352,7,145.10929849249518
92,103.35533905932732,10,162.44186375180595
92,102.35533905932733,9,158.83985721238636
92,102.35533905932733,11,158.83874018317175
92,102.35533905932733,11,161.5101526507485
92,101.69848480983495,10,169.8753283446022
92,100.69848480983497,13,169.37225095648614
92,100.28427124746186,10,168.23171106797938
92,100.04163056034258,12,169.5816779651021
92,102.69848480983495,13,166.28745805699376
92,100.2132034355964,11,167.75326508442404
92,100.87005768508877,12,166.8198072849603
92,101.2132034355964,10,165.96375653207352
93,103.52691193458114,6,152.41924925925707
93,105.35533905932733,7,153.78801660011032
93,104.18376618407352,7,147.23039488915663
93,104.76955262170041,9,158.98089936901422
93,103.35533905932733,9,158.98089936901422
93,103.35533905932732,11,159.0599583098366
93,103.76955262170043,10,162.61357886060696
93,102.69848480983495,10,170.0493733120484
93,102.11269837220806,12,167.02159287744917
93,101.69848480983495,9,169.59228868750995
93,101.04163056034258,12,169.85713632123728
93,103.69848480983495,13,166.5980012464996
93,101.2132034355964,11,168.05386977382824
93,101.87005768508877,12,167.13289585998095
93,102.2132034355964,10,166.2930389959202
94,104.94112549695423,5,155.34021583042784
94,106.76955262170043,6,154.6187378533067
94,105.18376618407352,7,149.05448472153276
94,105.76955262170041,9,159.11819774836212
94,104.76955262170043,8,159.88070366929918
94,104.76955262170041,10,160.15062796567582
94,105.18376618407352,9,163.69011231374648
94,103.69848480983495,10,170.21759296819278
94,103.52691193458115,11,164.65441435183868
94,102.69848480983495,9,166.30576820885483
94,102.04163056034258,12,170.1211703024964
94,104.69848480983495,13,166.89615525692773
94,102.2132034355964,11,168.34149677288838
94,102.87005768508877,12,167.43287102228487
94,103.2132034355964,10,166.6075022462489
95,106.35533905932732,4,153.25420563851299
95,108.18376618407352,5,151.51702809772695
95,106.59797974644661,6,146.89920910074127
95,106.76955262170041,9,159.25189794253023
95,105.76955262170043,8,160.00467559162072
95,106.1837661840735,9,161.21569099757522
95,106.18376618407352,9,163.8598770895822
95,105.11269837220804,11,169.4389893088036
95,104.52691193458115,11,164.86051338922275
95,104.11269837220804,10,168.9062769884422
95,103.45584412271567,11,171.54563857605828
95,106.11269837220804,12,168.31146656386542
95,103.2132034355964,11,168.6169551290236
95,103.87005768508877,12,167.7205242762209
95,104.21320343559641,10,166.90810693565314
96,107.35533905932732,4,154.25929164376717
96,109.59797974644661,4,149.69293826535085
96,107.59797974644661,6,148.47575915592498
96,108.1837661840735,8,160.1254252116151
96,106.76955262170043,8,160.1254252116151
96,107.1837661840735,9,161.3929922963501
96,107.59797974644661,8,164.89175001549106
96,106.52691193458114,12,169.3577754841325
96,105.94112549695424,12,167.33354503731042
96,105.11269837220804,10,169.11447294534122
96,104.87005768508877,10,165.46939104817216
96,107.52691193458115,11,169.68425458148658
96,104.62741699796949,10,170.07556026023573
96,104.87005768508877,12,167.9965859045805
96,105.21320343559641,10,167.19573393471325
97,108.76955262170041,3,152.4693810355211
97,110.5979797464466,4,150.8225678101772
97,109.0121933088197,5,146.65745619147316
97,109.1837661840735,8,160.24307551754103
97,108.18376618407352,7,160.98008280822793
97,108.59797974644661,8,162.4150745581691
97,108.59797974644661,8,165.03897080213187
97,107.94112549695423,13,168.54442051170219
97,107.35533905932732,13,170.60062719136673
97,106.52691193458114,11,168.27488798483495
97,106.28427124746186,9,163.14455706075236
97,108.94112549695424,10,162.1632452365043
97,106.04163056034258,9,166.73972415886246
97,105.87005768508877,12,168.26173065664162
97,106.21320343559641,10,167.47119229084848
98,110.1837661840735,2,150.89283098033735
98,112.01219330881969,3,149.23941913939288
98,110.4264068711928,4,145.10929849249518
98,110.1837661840735,8,160.35774336880908
98,109.18376618407352,7,161.08559977828142
98,109.59797974644661,8,162.5701371823322
98,109.59797974644661,8,165.18185274911926
98,109.35533905932732,14,167.76609630344464
98,108.76955262170041,14,169.78727221893638
98,107.94112549695423,12,167.47119229084848
98,107.69848480983495,10,165.93998235106739
98,109.94112549695424,10,162.52818157223496
98,107.45584412271567,8,164.73170076358534
98,106.87005768508877,12,168.51658282734948
98,107.21320343559641,10,167.73522627210764
99,111.5979797464466,1,149.49564995304098
99,113.42640687119278,2,147.84532799935624
99,111.84062043356589,3,143.77707863862554
99,111.1837661840735,8,160.4695398698822
99,110.18376618407352,7,161.18846462200545
99,110.59797974644661,8,162.72071707089796
99,111.0121933088197,7,166.1552310766401
99,110.35533905932732,14,168.0033823420846
99,109.76955262170041,14,170.01599667066162
99,108.94112549695423,12,167.6919841825721
99,109.11269837220804,11,168.52377904878884
99,111.35533905932733,11,165.32360686255
99,108.45584412271567,8,164.97345367285348
99,107.87005768508877,12,168.76172080050668
99,108.21320343559641,10,167.98852161363456
100,112.5979797464466,1,150.44521680947682
100,114.42640687119278,2,148.87448280366223
100,113.25483399593898,2,142.61974557049604
100,112.5979797464466,7,152.4027041313563
100,111.59797974644661,6,153.05722361833656
100,112.0121933088197,7,163.68614757373945
100,112.0121933088197,7,166.27828883311227
100,111.35533905932732,14,168.23263477629675
100,110.76955262170041,14,170.2367885623852
100,109.94112549695423,12,167.9052429229879
100,110.52691193458114,12,171.50041697573005
100,112.76955262170043,12,169.49376321996624
100,109.87005768508877,9,167.2280286387885
100,109.28427124746186,11,170.07541631634962
100,109.21320343559641,10,168.23171106797938
101,113.5979797464466,1,151.323618197346
101,115.84062043356587,1,147.62911853689388
101,114.25483399593898,2,143.91580906851314
101,114.01219330881969,6,150.2551187030578
101,113.01219330881969,5,150.90963819003807
101,113.4264068711928,6,164.6286628366297
101,113.42640687119281,6,151.8374726256764
101,112.35533905932732,14,168.45424781386126
101,111.76955262170041,14,170.45004730280098
101,110.94112549695423,12,168.11134196037204
101,111.94112549695423,13,170.6608320152238
101,114.18376618407352,13,168.69006752597977
101,111.28427124746186,10,171.13778303673377
101,110.28427124746186,11,170.2836122732487
101,110.6274169979695,9,169.59228868751
102,115.01219330881969,0,149.28717228484115
102,116.84062043356587,1,148.5745076413583
102,115.66904755831207,1,142.86355592660013
102,115.4264068711928,5,148.42715045875278
102,114.01219330881969,5,152.15500245680644
102,114.84062043356589,5,149.67639313745002
102,114.8406204335659,5,149.67639313745002
102,113.76955262170041,13,169.61258349713967
102,112.76955262170041,14,170.65614634018516
102,111.94112549695423,12,168.3106308245608
102,112.94112549695423,13,170.87211284590182
102,115.18376618407352,13,168.9108594177034
102,112.69848480983495,11,170.2602357835164
102,111.69848480983494,12,169.44402731274238
102,111.6274169979695,9,169.79602627826833
103,116.01219330881969,0,150.16587301275283
103,117.84062043356587,1,149.45320836927002
103,116.66904755831207,1,144.02837430583452
103,116.84062043356587,4,146.85540454393453
103,115.42640687119278,4,150.33091262443028
103,116.25483399593897,4,147.8580901729982
103,116.25483399593898,4,147.8580901729982
103,114.76955262170041,13,169.80538965499312
103,113.76955262170041,14,170.85543520437392
